a_budget,a_cap,v_budget,v_cap,pf_dollar,eligible_starts,pass_count,bust_count,exp_count,pass_pct,bust_pct,exp_pct,med_days_pass,mean_days_all,worst_day_usd,funded_per_slot_year,trades_wk_total,trades_wk_a,trades_wk_v,trades_per_eval,e_dollar,attempts_per_slot_yr,fee_drag_usd,mean_risk_usd,mean_contracts,probe_015_pass_gt_bust,probe_030_pass_gt_bust,probe_046_pass_gt_bust,classification,hard_reject_flag,is_baseline,same_day_corr,dl_freq_pct,tl_freq_pct,same_day_joint_loss_count
250,4,250,2,1.409,610,1,0,609,0.2,0.0,99.8,28.0,29.997,-580.0,0.02,3.34,2.08,1.28,14.31,-115.0,12.176,1595.1,121.07,2.066,False,False,False,RED,False,False,0.172,9.3,53.9,65
250,4,250,3,1.414,610,1,0,609,0.2,0.0,99.8,28.0,29.997,-580.0,0.02,3.34,2.08,1.28,14.31,-115.0,12.176,1595.1,121.07,2.08,False,False,False,RED,False,False,0.172,9.3,53.9,65
250,4,250,4,1.415,610,1,0,609,0.2,0.0,99.8,28.0,29.997,-580.0,0.02,3.34,2.08,1.28,14.31,-115.0,12.176,1595.1,121.07,2.084,False,False,False,RED,False,False,0.172,9.3,53.9,65
250,4,250,5,1.415,610,1,0,609,0.2,0.0,99.8,28.0,29.997,-580.0,0.02,3.34,2.08,1.28,14.31,-115.0,12.176,1595.1,121.07,2.088,False,False,False,RED,False,False,0.172,9.3,53.9,65
250,4,250,6,1.416,610,1,0,609,0.2,0.0,99.8,28.0,29.997,-580.0,0.02,3.34,2.08,1.28,14.31,-115.0,12.176,1595.1,121.07,2.091,False,False,False,RED,False,False,0.172,9.3,53.9,65
250,4,300,1,1.348,637,2,0,635,0.3,0.0,99.7,26.0,29.989,-580.0,0.04,3.54,2.08,1.48,15.17,-107.0,12.179,1595.4,130.04,1.932,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,4,300,2,1.399,637,16,0,621,2.5,0.0,97.5,23.0,29.83,-580.0,0.31,3.54,2.08,1.48,15.09,69.0,12.244,1604.0,130.04,2.068,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,4,300,3,1.403,637,16,0,621,2.5,0.0,97.5,23.0,29.83,-580.0,0.31,3.54,2.08,1.48,15.09,69.0,12.244,1604.0,130.04,2.096,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,4,300,4,1.402,637,16,0,621,2.5,0.0,97.5,23.0,29.83,-580.0,0.31,3.54,2.08,1.48,15.09,69.0,12.244,1604.0,130.04,2.106,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,4,300,5,1.402,637,16,0,621,2.5,0.0,97.5,23.0,29.83,-580.0,0.31,3.54,2.08,1.48,15.09,69.0,12.244,1604.0,130.04,2.109,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,4,300,6,1.403,637,16,0,621,2.5,0.0,97.5,23.0,29.83,-580.0,0.31,3.54,2.08,1.48,15.09,69.0,12.244,1604.0,130.04,2.113,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,4,400,1,1.354,665,10,0,655,1.5,0.0,98.5,28.0,29.931,-580.0,0.18,3.74,2.08,1.68,15.99,-11.0,12.203,1598.6,140.88,1.884,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,4,400,2,1.356,665,24,0,641,3.6,0.0,96.4,23.0,29.722,-719.0,0.44,3.74,2.08,1.68,15.88,157.0,12.289,1609.9,140.88,2.125,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,4,400,3,1.368,665,36,7,622,5.4,1.1,93.5,22.0,29.501,-1000.0,0.67,3.74,2.08,1.68,15.76,301.0,12.381,1621.9,140.88,2.211,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,4,400,4,1.371,665,37,7,621,5.6,1.1,93.4,23.0,29.498,-1000.0,0.69,3.74,2.08,1.68,15.76,317.0,12.382,1622.0,140.88,2.237,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,4,400,5,1.373,665,37,9,619,5.6,1.4,93.1,23.0,29.496,-1000.0,0.69,3.74,2.08,1.68,15.76,317.0,12.383,1622.2,140.88,2.249,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,4,400,6,1.372,665,37,9,619,5.6,1.4,93.1,23.0,29.496,-1000.0,0.69,3.74,2.08,1.68,15.76,317.0,12.383,1622.2,140.88,2.254,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,4,500,1,1.336,672,12,0,660,1.8,0.0,98.2,27.0,29.903,-582.0,0.22,3.79,2.08,1.73,16.19,13.0,12.214,1600.0,144.93,1.872,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,4,500,2,1.36,672,41,0,631,6.1,0.0,93.9,22.0,29.499,-741.0,0.76,3.79,2.08,1.73,15.97,357.0,12.382,1622.0,144.93,2.205,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,4,500,3,1.378,672,62,15,595,9.2,2.2,88.5,22.0,29.027,-1000.0,1.16,3.79,2.08,1.73,15.72,605.0,12.583,1648.4,144.93,2.368,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,4,500,4,1.383,672,74,15,583,11.0,2.2,86.8,21.0,28.728,-1000.0,1.4,3.79,2.08,1.73,15.55,749.0,12.714,1665.5,144.93,2.435,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,4,500,5,1.386,672,76,15,581,11.3,2.2,86.5,21.0,28.713,-1000.0,1.44,3.79,2.08,1.73,15.55,773.0,12.721,1666.5,144.93,2.461,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,4,500,6,1.389,672,76,15,581,11.3,2.2,86.5,21.0,28.695,-1000.0,1.44,3.79,2.08,1.73,15.54,773.0,12.729,1667.5,144.93,2.473,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,4,600,1,1.345,673,12,0,661,1.8,0.0,98.2,27.0,29.903,-582.0,0.22,3.81,2.08,1.75,16.28,13.0,12.214,1600.0,147.14,1.867,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,4,600,2,1.334,673,42,9,622,6.2,1.3,92.4,21.0,29.178,-810.0,0.78,3.81,2.08,1.75,15.88,365.0,12.518,1639.9,147.14,2.253,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,4,600,3,1.338,673,73,31,569,10.8,4.6,84.5,20.0,28.435,-1000.0,1.39,3.81,2.08,1.75,15.48,733.0,12.845,1682.7,147.14,2.49,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,4,600,4,1.369,673,90,33,550,13.4,4.9,81.7,19.0,27.884,-1000.0,1.75,3.81,2.08,1.75,15.18,941.0,13.099,1716.0,147.14,2.616,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,4,600,5,1.376,673,94,42,537,14.0,6.2,79.8,16.0,27.681,-1000.0,1.84,3.81,2.08,1.75,15.07,989.0,13.195,1728.5,147.14,2.667,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,4,600,6,1.379,673,97,42,534,14.4,6.2,79.3,17.0,27.639,-1000.0,1.9,3.81,2.08,1.75,15.04,1021.0,13.215,1731.2,147.14,2.693,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,4,700,1,1.362,673,13,0,660,1.9,0.0,98.1,28.0,29.9,-582.0,0.24,3.81,2.08,1.75,16.27,21.0,12.216,1600.3,147.73,1.866,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,4,700,2,1.363,673,47,12,614,7.0,1.8,91.2,21.0,29.116,-810.0,0.88,3.81,2.08,1.75,15.85,429.0,12.545,1643.4,147.73,2.289,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,4,700,3,1.385,673,111,34,528,16.5,5.1,78.5,20.0,27.79,-1000.0,2.17,3.81,2.08,1.75,15.13,1189.0,13.143,1721.7,147.73,2.594,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,4,700,4,1.388,673,129,63,481,19.2,9.4,71.5,19.0,26.798,-1000.0,2.61,3.81,2.08,1.75,14.59,1405.0,13.63,1785.5,147.73,2.779,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,4,700,5,1.402,673,135,68,470,20.1,10.1,69.8,16.0,26.47,-1000.0,2.77,3.81,2.08,1.75,14.41,1477.0,13.799,1807.7,147.73,2.879,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,4,700,6,1.404,673,135,69,469,20.1,10.3,69.7,16.0,26.453,-1000.0,2.77,3.81,2.08,1.75,14.4,1477.0,13.808,1808.8,147.73,2.924,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,4,800,1,1.355,674,12,0,662,1.8,0.0,98.2,27.0,29.904,-744.0,0.22,3.82,2.08,1.76,16.32,13.0,12.214,1600.0,149.06,1.864,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,4,800,2,1.346,674,47,23,604,7.0,3.4,89.6,21.0,28.923,-1000.0,0.88,3.82,2.08,1.76,15.78,429.0,12.628,1654.3,149.06,2.299,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,4,800,3,1.366,674,112,55,507,16.6,8.2,75.2,20.0,27.427,-1000.0,2.21,3.82,2.08,1.76,14.97,1197.0,13.317,1744.5,149.06,2.646,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,4,800,4,1.367,674,142,78,454,21.1,11.6,67.4,18.0,26.128,-1000.0,2.95,3.82,2.08,1.76,14.26,1557.0,13.979,1831.2,149.06,2.882,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,4,800,5,1.382,674,155,88,431,23.0,13.1,63.9,16.0,25.598,-1000.0,3.28,3.82,2.08,1.76,13.97,1709.0,14.269,1869.2,149.06,3.029,True,True,False,RED,False,False,0.172,9.3,53.9,65
250,4,800,6,1.388,674,164,95,415,24.3,14.1,61.6,16.0,25.188,-1000.0,3.53,3.82,2.08,1.76,13.75,1813.0,14.501,1899.6,149.06,3.112,True,True,False,RED,False,False,0.172,9.3,53.9,65
250,5,150,1,1.446,500,0,0,500,0.0,0.0,100.0,,30.0,-468.0,0.0,2.56,2.08,0.51,10.97,-131.0,12.175,1594.9,97.54,2.47,False,False,False,RED,False,False,0.172,9.3,53.9,65
250,5,150,2,1.443,500,0,0,500,0.0,0.0,100.0,,30.0,-468.0,0.0,2.56,2.08,0.51,10.97,-131.0,12.175,1594.9,97.54,2.483,False,False,False,RED,False,False,0.172,9.3,53.9,65
250,5,150,3,1.443,500,0,0,500,0.0,0.0,100.0,,30.0,-468.0,0.0,2.56,2.08,0.51,10.97,-131.0,12.175,1594.9,97.54,2.488,False,False,False,RED,False,False,0.172,9.3,53.9,65
250,5,150,4,1.444,500,0,0,500,0.0,0.0,100.0,,30.0,-468.0,0.0,2.56,2.08,0.51,10.97,-131.0,12.175,1594.9,97.54,2.493,False,False,False,RED,False,False,0.172,9.3,53.9,65
250,5,150,5,1.445,500,0,0,500,0.0,0.0,100.0,,30.0,-468.0,0.0,2.56,2.08,0.51,10.97,-131.0,12.175,1594.9,97.54,2.498,False,False,False,RED,False,False,0.172,9.3,53.9,65
250,5,150,6,1.445,500,0,0,500,0.0,0.0,100.0,,30.0,-468.0,0.0,2.56,2.08,0.51,10.97,-131.0,12.175,1594.9,97.54,2.5,False,False,False,RED,False,False,0.172,9.3,53.9,65
250,5,200,1,1.371,564,0,0,564,0.0,0.0,100.0,,30.0,-580.0,0.0,2.98,2.08,0.91,12.77,-131.0,12.175,1594.9,108.48,2.262,False,False,False,RED,False,False,0.172,9.3,53.9,65
250,5,200,2,1.377,564,0,0,564,0.0,0.0,100.0,,30.0,-580.0,0.0,2.98,2.08,0.91,12.77,-131.0,12.175,1594.9,108.48,2.295,False,False,False,RED,False,False,0.172,9.3,53.9,65
250,5,200,3,1.376,564,0,0,564,0.0,0.0,100.0,,30.0,-580.0,0.0,2.98,2.08,0.91,12.77,-131.0,12.175,1594.9,108.48,2.302,False,False,False,RED,False,False,0.172,9.3,53.9,65
250,5,200,4,1.377,564,0,0,564,0.0,0.0,100.0,,30.0,-580.0,0.0,2.98,2.08,0.91,12.77,-131.0,12.175,1594.9,108.48,2.306,False,False,False,RED,False,False,0.172,9.3,53.9,65
250,5,200,5,1.377,564,0,0,564,0.0,0.0,100.0,,30.0,-580.0,0.0,2.98,2.08,0.91,12.77,-131.0,12.175,1594.9,108.48,2.311,False,False,False,RED,False,False,0.172,9.3,53.9,65
250,5,200,6,1.378,564,0,0,564,0.0,0.0,100.0,,30.0,-580.0,0.0,2.98,2.08,0.91,12.77,-131.0,12.175,1594.9,108.48,2.315,False,False,False,RED,False,False,0.172,9.3,53.9,65
250,5,250,1,1.396,610,0,0,610,0.0,0.0,100.0,,30.0,-580.0,0.0,3.34,2.08,1.28,14.31,-131.0,12.175,1594.9,121.07,2.125,False,False,False,RED,False,False,0.172,9.3,53.9,65
250,5,250,2,1.404,610,2,0,608,0.3,0.0,99.7,29.0,29.997,-580.0,0.04,3.34,2.08,1.28,14.31,-107.0,12.176,1595.1,121.07,2.201,True,False,False,RED,False,False,0.172,9.3,53.9,65
250,5,250,3,1.409,610,2,0,608,0.3,0.0,99.7,29.0,29.997,-580.0,0.04,3.34,2.08,1.28,14.31,-107.0,12.176,1595.1,121.07,2.215,True,False,False,RED,False,False,0.172,9.3,53.9,65
250,5,250,4,1.409,610,2,0,608,0.3,0.0,99.7,29.0,29.997,-580.0,0.04,3.34,2.08,1.28,14.31,-107.0,12.176,1595.1,121.07,2.219,True,False,False,RED,False,False,0.172,9.3,53.9,65
250,5,250,5,1.41,610,2,0,608,0.3,0.0,99.7,29.0,29.997,-580.0,0.04,3.34,2.08,1.28,14.31,-107.0,12.176,1595.1,121.07,2.223,True,False,False,RED,False,False,0.172,9.3,53.9,65
250,5,250,6,1.41,610,2,0,608,0.3,0.0,99.7,29.0,29.997,-580.0,0.04,3.34,2.08,1.28,14.31,-107.0,12.176,1595.1,121.07,2.227,True,False,False,RED,False,False,0.172,9.3,53.9,65
250,5,300,1,1.345,637,3,0,634,0.5,0.0,99.5,29.0,29.987,-580.0,0.06,3.54,2.08,1.48,15.16,-91.0,12.18,1595.6,130.04,2.059,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,5,300,2,1.395,637,18,0,619,2.8,0.0,97.2,23.0,29.801,-580.0,0.35,3.54,2.08,1.48,15.07,93.0,12.256,1605.5,130.04,2.195,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,5,300,3,1.399,637,18,0,619,2.8,0.0,97.2,23.0,29.801,-580.0,0.35,3.54,2.08,1.48,15.07,93.0,12.256,1605.5,130.04,2.223,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,5,300,4,1.397,637,18,0,619,2.8,0.0,97.2,23.0,29.801,-580.0,0.35,3.54,2.08,1.48,15.07,93.0,12.256,1605.5,130.04,2.233,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,5,300,5,1.398,637,18,0,619,2.8,0.0,97.2,23.0,29.801,-580.0,0.35,3.54,2.08,1.48,15.07,93.0,12.256,1605.5,130.04,2.237,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,5,300,6,1.398,637,18,0,619,2.8,0.0,97.2,23.0,29.801,-580.0,0.35,3.54,2.08,1.48,15.07,93.0,12.256,1605.5,130.04,2.24,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,5,400,1,1.351,665,12,0,653,1.8,0.0,98.2,25.0,29.895,-580.0,0.22,3.74,2.08,1.68,15.97,13.0,12.218,1600.6,140.88,2.005,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,5,400,2,1.354,665,24,0,641,3.6,0.0,96.4,22.0,29.719,-719.0,0.44,3.74,2.08,1.68,15.88,157.0,12.29,1610.0,140.88,2.246,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,5,400,3,1.365,665,36,8,621,5.4,1.2,93.4,22.0,29.457,-1000.0,0.67,3.74,2.08,1.68,15.74,301.0,12.399,1624.3,140.88,2.331,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,5,400,4,1.368,665,37,9,619,5.6,1.4,93.1,23.0,29.454,-1000.0,0.69,3.74,2.08,1.68,15.74,317.0,12.401,1624.5,140.88,2.358,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,5,400,5,1.37,665,37,10,618,5.6,1.5,92.9,23.0,29.453,-1000.0,0.69,3.74,2.08,1.68,15.74,317.0,12.401,1624.5,140.88,2.369,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,5,400,6,1.369,665,37,11,617,5.6,1.7,92.8,23.0,29.45,-1000.0,0.69,3.74,2.08,1.68,15.73,317.0,12.402,1624.7,140.88,2.375,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,5,500,1,1.334,672,14,0,658,2.1,0.0,97.9,25.0,29.868,-582.0,0.25,3.79,2.08,1.73,16.17,37.0,12.229,1602.0,144.93,1.991,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,5,500,2,1.357,672,46,0,626,6.8,0.0,93.2,23.0,29.478,-741.0,0.85,3.79,2.08,1.73,15.96,413.0,12.391,1623.2,144.93,2.325,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,5,500,3,1.375,672,66,15,591,9.8,2.2,87.9,21.0,28.948,-1000.0,1.24,3.79,2.08,1.73,15.67,653.0,12.617,1652.8,144.93,2.487,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,5,500,4,1.381,672,76,15,581,11.3,2.2,86.5,19.0,28.624,-1000.0,1.44,3.79,2.08,1.73,15.5,773.0,12.76,1671.6,144.93,2.554,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,5,500,5,1.384,672,78,15,579,11.6,2.2,86.2,20.0,28.603,-1000.0,1.48,3.79,2.08,1.73,15.49,797.0,12.77,1672.9,144.93,2.58,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,5,500,6,1.387,672,78,15,579,11.6,2.2,86.2,19.0,28.579,-1000.0,1.48,3.79,2.08,1.73,15.47,797.0,12.78,1674.2,144.93,2.593,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,5,600,1,1.342,673,14,0,659,2.1,0.0,97.9,25.0,29.868,-582.0,0.25,3.81,2.08,1.75,16.26,37.0,12.229,1602.0,147.14,1.985,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,5,600,2,1.332,673,43,9,621,6.4,1.3,92.3,21.0,29.156,-810.0,0.8,3.81,2.08,1.75,15.87,381.0,12.527,1641.0,147.14,2.371,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,5,600,3,1.336,673,76,31,566,11.3,4.6,84.1,20.0,28.398,-1000.0,1.45,3.81,2.08,1.75,15.46,773.0,12.862,1684.9,147.14,2.608,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,5,600,4,1.367,673,89,33,551,13.2,4.9,81.9,19.0,27.881,-1000.0,1.73,3.81,2.08,1.75,15.18,925.0,13.1,1716.1,147.14,2.735,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,5,600,5,1.374,673,92,42,539,13.7,6.2,80.1,16.0,27.679,-1000.0,1.8,3.81,2.08,1.75,15.07,965.0,13.196,1728.7,147.14,2.786,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,5,600,6,1.377,673,94,42,537,14.0,6.2,79.8,16.0,27.639,-1000.0,1.85,3.81,2.08,1.75,15.04,989.0,13.215,1731.2,147.14,2.812,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,5,700,1,1.359,673,15,0,658,2.2,0.0,97.8,27.0,29.865,-582.0,0.27,3.81,2.08,1.75,16.26,45.0,12.23,1602.1,147.73,1.984,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,5,700,2,1.361,673,51,12,610,7.6,1.8,90.6,21.0,29.1,-810.0,0.95,3.81,2.08,1.75,15.84,477.0,12.552,1644.3,147.73,2.407,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,5,700,3,1.382,673,112,35,526,16.6,5.2,78.2,20.0,27.762,-1000.0,2.19,3.81,2.08,1.75,15.11,1197.0,13.156,1723.4,147.73,2.713,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,5,700,4,1.386,673,127,60,486,18.9,8.9,72.2,17.0,26.804,-1000.0,2.57,3.81,2.08,1.75,14.59,1381.0,13.627,1785.1,147.73,2.897,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,5,700,5,1.4,673,133,68,472,19.8,10.1,70.1,16.0,26.502,-1000.0,2.72,3.81,2.08,1.75,14.42,1453.0,13.782,1805.4,147.73,2.998,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,5,700,6,1.402,673,135,68,470,20.1,10.1,69.8,16.0,26.467,-1000.0,2.77,3.81,2.08,1.75,14.41,1477.0,13.8,1807.8,147.73,3.043,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,5,800,1,1.352,674,14,0,660,2.1,0.0,97.9,25.0,29.868,-744.0,0.25,3.82,2.08,1.76,16.3,37.0,12.229,1602.0,149.06,1.982,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,5,800,2,1.344,674,51,23,600,7.6,3.4,89.0,21.0,28.898,-1000.0,0.96,3.82,2.08,1.76,15.77,477.0,12.639,1655.7,149.06,2.417,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,5,800,3,1.364,674,116,54,504,17.2,8.0,74.8,20.0,27.418,-1000.0,2.29,3.82,2.08,1.76,14.96,1245.0,13.322,1745.2,149.06,2.764,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,5,800,4,1.365,674,139,85,450,20.6,12.6,66.8,17.0,25.996,-1000.0,2.9,3.82,2.08,1.76,14.19,1517.0,14.05,1840.6,149.06,3.0,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,5,800,5,1.38,674,154,99,421,22.8,14.7,62.5,16.0,25.5,-1000.0,3.27,3.82,2.08,1.76,13.92,1693.0,14.324,1876.4,149.06,3.147,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,5,800,6,1.386,674,165,103,406,24.5,15.3,60.2,16.0,25.064,-1000.0,3.57,3.82,2.08,1.76,13.68,1829.0,14.573,1909.1,149.06,3.231,True,True,False,RED,False,False,0.172,9.3,53.9,65
250,6,150,1,1.437,500,0,0,500,0.0,0.0,100.0,,30.0,-468.0,0.0,2.56,2.08,0.51,10.97,-131.0,12.175,1594.9,97.54,2.574,False,False,False,RED,False,False,0.172,9.3,53.9,65
250,6,150,2,1.434,500,0,0,500,0.0,0.0,100.0,,30.0,-468.0,0.0,2.56,2.08,0.51,10.97,-131.0,12.175,1594.9,97.54,2.588,False,False,False,RED,False,False,0.172,9.3,53.9,65
250,6,150,3,1.435,500,0,0,500,0.0,0.0,100.0,,30.0,-468.0,0.0,2.56,2.08,0.51,10.97,-131.0,12.175,1594.9,97.54,2.593,False,False,False,RED,False,False,0.172,9.3,53.9,65
250,6,150,4,1.436,500,0,0,500,0.0,0.0,100.0,,30.0,-468.0,0.0,2.56,2.08,0.51,10.97,-131.0,12.175,1594.9,97.54,2.598,False,False,False,RED,False,False,0.172,9.3,53.9,65
250,6,150,5,1.436,500,0,0,500,0.0,0.0,100.0,,30.0,-468.0,0.0,2.56,2.08,0.51,10.97,-131.0,12.175,1594.9,97.54,2.603,False,False,False,RED,False,False,0.172,9.3,53.9,65
250,6,150,6,1.437,500,0,0,500,0.0,0.0,100.0,,30.0,-468.0,0.0,2.56,2.08,0.51,10.97,-131.0,12.175,1594.9,97.54,2.604,False,False,False,RED,False,False,0.172,9.3,53.9,65
250,6,200,1,1.365,564,0,0,564,0.0,0.0,100.0,,30.0,-580.0,0.0,2.98,2.08,0.91,12.77,-131.0,12.175,1594.9,108.48,2.351,False,False,False,RED,False,False,0.172,9.3,53.9,65
250,6,200,2,1.37,564,0,0,564,0.0,0.0,100.0,,30.0,-580.0,0.0,2.98,2.08,0.91,12.77,-131.0,12.175,1594.9,108.48,2.384,False,False,False,RED,False,False,0.172,9.3,53.9,65
250,6,200,3,1.37,564,0,0,564,0.0,0.0,100.0,,30.0,-580.0,0.0,2.98,2.08,0.91,12.77,-131.0,12.175,1594.9,108.48,2.392,False,False,False,RED,False,False,0.172,9.3,53.9,65
250,6,200,4,1.37,564,0,0,564,0.0,0.0,100.0,,30.0,-580.0,0.0,2.98,2.08,0.91,12.77,-131.0,12.175,1594.9,108.48,2.396,False,False,False,RED,False,False,0.172,9.3,53.9,65
250,6,200,5,1.371,564,0,0,564,0.0,0.0,100.0,,30.0,-580.0,0.0,2.98,2.08,0.91,12.77,-131.0,12.175,1594.9,108.48,2.4,False,False,False,RED,False,False,0.172,9.3,53.9,65
250,6,200,6,1.372,564,0,0,564,0.0,0.0,100.0,,30.0,-580.0,0.0,2.98,2.08,0.91,12.77,-131.0,12.175,1594.9,108.48,2.405,False,False,False,RED,False,False,0.172,9.3,53.9,65
250,6,250,1,1.39,610,0,0,610,0.0,0.0,100.0,,30.0,-580.0,0.0,3.34,2.08,1.28,14.31,-131.0,12.175,1594.9,121.07,2.205,False,False,False,RED,False,False,0.172,9.3,53.9,65
250,6,250,2,1.398,610,2,0,608,0.3,0.0,99.7,29.0,29.997,-580.0,0.04,3.34,2.08,1.28,14.31,-107.0,12.176,1595.1,121.07,2.281,True,False,False,RED,False,False,0.172,9.3,53.9,65
250,6,250,3,1.403,610,2,0,608,0.3,0.0,99.7,29.0,29.997,-580.0,0.04,3.34,2.08,1.28,14.31,-107.0,12.176,1595.1,121.07,2.295,True,False,False,RED,False,False,0.172,9.3,53.9,65
250,6,250,4,1.403,610,2,0,608,0.3,0.0,99.7,29.0,29.997,-580.0,0.04,3.34,2.08,1.28,14.31,-107.0,12.176,1595.1,121.07,2.299,True,False,False,RED,False,False,0.172,9.3,53.9,65
250,6,250,5,1.404,610,2,0,608,0.3,0.0,99.7,29.0,29.997,-580.0,0.04,3.34,2.08,1.28,14.31,-107.0,12.176,1595.1,121.07,2.303,True,False,False,RED,False,False,0.172,9.3,53.9,65
250,6,250,6,1.404,610,2,0,608,0.3,0.0,99.7,29.0,29.997,-580.0,0.04,3.34,2.08,1.28,14.31,-107.0,12.176,1595.1,121.07,2.307,True,False,False,RED,False,False,0.172,9.3,53.9,65
250,6,300,1,1.341,637,3,0,634,0.5,0.0,99.5,29.0,29.987,-580.0,0.06,3.54,2.08,1.48,15.16,-91.0,12.18,1595.6,130.04,2.135,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,6,300,2,1.39,637,18,0,619,2.8,0.0,97.2,23.0,29.801,-580.0,0.35,3.54,2.08,1.48,15.07,93.0,12.256,1605.5,130.04,2.271,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,6,300,3,1.394,637,18,0,619,2.8,0.0,97.2,23.0,29.801,-580.0,0.35,3.54,2.08,1.48,15.07,93.0,12.256,1605.5,130.04,2.299,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,6,300,4,1.392,637,18,0,619,2.8,0.0,97.2,23.0,29.801,-580.0,0.35,3.54,2.08,1.48,15.07,93.0,12.256,1605.5,130.04,2.308,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,6,300,5,1.393,637,18,0,619,2.8,0.0,97.2,23.0,29.801,-580.0,0.35,3.54,2.08,1.48,15.07,93.0,12.256,1605.5,130.04,2.312,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,6,300,6,1.393,637,18,0,619,2.8,0.0,97.2,23.0,29.801,-580.0,0.35,3.54,2.08,1.48,15.07,93.0,12.256,1605.5,130.04,2.316,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,6,400,1,1.347,665,12,0,653,1.8,0.0,98.2,25.0,29.895,-580.0,0.22,3.74,2.08,1.68,15.97,13.0,12.218,1600.6,140.88,2.076,True,True,True,RED,False,False,0.172,9.3,53.9,65
250,6,400,2,1.35,665,24,0,641,3.6,0.0,96.4,22.0,29.719,-719.0,0.44,3.74,2.08,1.68,15.88,157.0,12.29,1610.0,140.88,2.318,True,True,True,RED,False,False,0.172,9.3,53.9,65
