entry_idx,entry_time,exit_time,dir,entry,stop,risk_pts,target_2R,R_baseline,reason_baseline,year,ny_am,dow,MFE_R,MAE_R,stop_hit_in_horizon,time_to_stop_min,horizon_exhausted_no_stop,touch_0_5,touch_1_0,touch_1_5,touch_2_0,touch_3_0,dol_price,target_type,dol_known_at,distance_to_target_R,dol_artifact,dol_hit_before_stop,dol_hit_before_2R,dol_time_to_dol_min,was_2R_beyond_dol,sf_price,sf_type,sf_dist_R,opp_dol_price,opp_dol_type,opp_dol_dist_R
180522,2021-12-23 13:41:00+00:00,2021-12-23 14:04:00+00:00,short,16180.25,16203.0,22.75,16134.75,-1.032967032967033,stop,2021,False,Thursday,0.43956043956043955,-1.043956043956044,True,23.0,False,False,False,False,False,False,16178.25,confirmed_1H,2021-11-16 03:00:00+00:00,0.08791208791208792,False,True,True,2.0,True,16145.25,session_so_far_low,1.5384615384615385,16183.0,PSH,0.12087912087912088
180548,2021-12-23 14:07:00+00:00,2021-12-23 14:09:00+00:00,short,16201.5,16205.5,4.0,16193.5,-1.1875,stop,2021,False,Thursday,0.1875,-1.1875,True,2.0,False,False,False,False,False,False,16192.75,confirmed_1H,2021-11-29 08:00:00+00:00,2.1875,False,False,False,13.0,False,16145.25,session_so_far_low,14.0625,16205.25,confirmed_1H,0.9375
180750,2021-12-23 17:29:00+00:00,2021-12-23 17:38:00+00:00,short,16302.0,16313.75,11.75,16278.5,-1.0638297872340425,stop,2021,False,Thursday,0.19148936170212766,-1.0,True,9.0,False,False,False,False,False,False,16301.5,equal_lows,2021-12-01 11:00:00+00:00,0.0425531914893617,False,True,True,2.0,True,16145.25,session_so_far_low,13.340425531914894,16307.5,confirmed_1H,0.46808510638297873
181947,2021-12-27 14:26:00+00:00,2021-12-27 14:31:00+00:00,short,16357.5,16377.25,19.75,16318.0,-1.0379746835443038,stop,2021,False,Monday,0.6455696202531646,-1.3037974683544304,True,5.0,False,True,False,False,False,False,16356.0,confirmed_1H,2021-12-09 08:00:00+00:00,0.0759493670886076,False,True,True,1.0,True,16304.25,session_so_far_low,2.6962025316455698,16362.5,confirmed_1H,0.25316455696202533
183117,2021-12-28 10:56:00+00:00,2021-12-28 10:59:00+00:00,short,16641.5,16645.75,4.25,16633.0,-1.1764705882352942,stop,2021,False,Tuesday,0.5882352941176471,-1.1764705882352942,True,3.0,False,True,False,False,False,False,16606.25,confirmed_1H,2021-11-22 08:00:00+00:00,8.294117647058824,False,False,False,186.0,False,16533.0,session_so_far_low,25.529411764705884,16649.5,confirmed_1H,1.8823529411764706
183337,2021-12-28 14:36:00+00:00,2021-12-29 15:16:00+00:00,short,16542.25,16609.5,67.25,16407.75,1.9888475836431228,target,2021,True,Tuesday,2.8475836431226766,-0.7955390334572491,False,,True,True,True,True,True,False,16542.0,htf_pocket,2021-12-28 14:00:00+00:00,0.0037174721189591076,False,True,True,1.0,True,16533.0,session_so_far_low,0.137546468401487,16574.25,confirmed_1H,0.4758364312267658
184761,2021-12-29 15:20:00+00:00,2021-12-29 15:55:00+00:00,long,16415.0,16386.5,28.5,16472.0,1.9736842105263157,target,2021,True,Wednesday,5.350877192982456,-1.4736842105263157,True,1868.0,False,True,True,True,True,True,16417.75,confirmed_1H,2021-12-08 06:00:00+00:00,0.09649122807017543,False,True,True,1.0,True,16564.25,session_so_far_high,5.2368421052631575,16406.25,confirmed_1H,0.30701754385964913
185822,2021-12-30 10:01:00+00:00,2021-12-30 10:33:00+00:00,short,16529.75,16536.75,7.0,16515.75,1.8928571428571428,target,2021,False,Thursday,2.7142857142857144,-1.1071428571428572,True,110.0,False,True,True,True,True,False,16528.25,confirmed_1H,2021-12-29 11:00:00+00:00,0.21428571428571427,False,True,True,8.0,True,16442.0,session_so_far_low,12.535714285714286,16549.5,confirmed_1H,2.8214285714285716
185854,2021-12-30 10:33:00+00:00,2021-12-30 11:08:00+00:00,short,16515.25,16529.5,14.25,16486.75,-1.0526315789473684,stop,2021,False,Thursday,0.07017543859649122,-1.0350877192982457,True,35.0,False,False,False,False,False,False,16508.0,confirmed_1H,2021-11-19 13:00:00+00:00,0.5087719298245614,False,False,True,169.0,True,16442.0,session_so_far_low,5.140350877192983,16524.5,htf_pocket,0.6491228070175439
185902,2021-12-30 11:21:00+00:00,2021-12-30 11:46:00+00:00,short,16513.5,16527.25,13.75,16486.0,-1.0545454545454545,stop,2021,False,Thursday,0.2,-1.018181818181818,True,25.0,False,False,False,False,False,False,16508.0,confirmed_1H,2021-11-19 13:00:00+00:00,0.4,False,False,True,121.0,True,16442.0,session_so_far_low,5.2,16524.5,htf_pocket,0.8
185942,2021-12-30 12:01:00+00:00,2021-12-30 12:36:00+00:00,short,16527.25,16538.25,11.0,16505.25,-1.0681818181818181,stop,2021,False,Thursday,0.3409090909090909,-1.0227272727272727,True,35.0,False,False,False,False,False,False,16516.25,confirmed_1H,2021-11-19 17:00:00+00:00,1.0,False,False,True,60.0,True,16442.0,session_so_far_low,7.75,16539.25,confirmed_1H,1.0909090909090908
186002,2021-12-30 13:01:00+00:00,2021-12-30 14:27:00+00:00,short,16519.0,16534.75,15.75,16487.5,1.9523809523809523,target,2021,False,Thursday,4.428571428571429,-1.0158730158730158,True,127.0,False,True,True,True,True,True,16516.25,confirmed_1H,2021-11-19 17:00:00+00:00,0.1746031746031746,False,True,True,12.0,True,16442.0,session_so_far_low,4.888888888888889,16524.5,htf_pocket,0.3492063492063492
186088,2021-12-30 14:27:00+00:00,2021-12-30 14:37:00+00:00,short,16488.5,16515.0,26.5,16435.5,-1.028301886792453,stop,2021,False,Thursday,0.9811320754716981,-1.1132075471698113,True,10.0,False,True,False,False,False,False,16470.0,ONL,2021-12-29 14:30:00+00:00,0.6981132075471698,False,True,True,4.0,True,16442.0,session_so_far_low,1.7547169811320755,16490.0,confirmed_1H,0.05660377358490566
186127,2021-12-30 15:06:00+00:00,2021-12-30 20:37:00+00:00,long,16525.5,16486.25,39.25,16604.0,-1.019108280254777,stop,2021,True,Thursday,1.070063694267516,-1.0955414012738853,True,331.0,False,True,True,False,False,False,16539.25,confirmed_1H,2021-12-30 12:00:00+00:00,0.3503184713375796,False,True,True,3.0,True,16542.5,session_so_far_high,0.43312101910828027,16516.25,confirmed_1H,0.2356687898089172
186560,2021-12-30 23:19:00+00:00,2021-12-30 23:23:00+00:00,long,16444.25,16437.75,6.5,16457.25,-1.1153846153846154,stop,2021,False,Thursday,0.038461538461538464,-1.0384615384615385,True,4.0,False,False,False,False,False,False,16448.5,confirmed_1H,2021-11-05 16:00:00+00:00,0.6538461538461539,False,False,True,914.0,True,16445.75,session_so_far_high,0.23076923076923078,16442.0,ONL,0.34615384615384615
187468,2021-12-31 14:27:00+00:00,2021-12-31 14:32:00+00:00,short,16412.25,16426.0,13.75,16384.75,-1.0545454545454545,stop,2021,False,Friday,0.5454545454545454,-2.5636363636363635,True,5.0,False,True,False,False,False,False,16411.25,PSL,2021-12-30 23:00:00+00:00,0.07272727272727272,False,True,True,1.0,True,16350.75,session_so_far_low,4.472727272727273,16413.0,confirmed_1H,0.05454545454545454
187492,2021-12-31 14:51:00+00:00,2022-01-03 14:38:00+00:00,short,16398.5,16454.25,55.75,16287.0,-1.0134529147982063,stop,2021,True,Friday,1.5201793721973094,-1.547085201793722,True,1367.0,False,True,True,True,False,False,16387.5,confirmed_1H,2021-12-29 18:00:00+00:00,0.19730941704035873,False,True,True,9.0,True,16350.75,session_so_far_low,0.8565022421524664,16399.0,confirmed_1H,0.008968609865470852
188859,2022-01-03 14:38:00+00:00,2022-01-03 14:49:00+00:00,long,16477.75,16375.25,102.5,16682.75,-1.0073170731707317,stop,2022,True,Monday,0.04390243902439024,-1.2658536585365854,True,11.0,False,False,False,False,False,False,16490.0,confirmed_1H,2021-11-18 20:00:00+00:00,0.11951219512195121,False,False,True,307.0,True,,none,,16468.75,confirmed_1H,0.08780487804878048
188894,2022-01-03 15:13:00+00:00,2022-01-03 15:15:00+00:00,short,16355.0,16378.0,23.0,16309.0,-1.0326086956521738,stop,2022,True,Monday,0.3804347826086957,-1.6195652173913044,True,2.0,False,False,False,False,False,False,16350.75,confirmed_1H,2021-12-31 03:00:00+00:00,0.18478260869565216,False,True,True,1.0,True,16292.0,session_so_far_low,2.739130434782609,16356.0,confirmed_1H,0.043478260869565216
188906,2022-01-03 15:25:00+00:00,2022-01-03 19:17:00+00:00,long,16388.25,16348.25,40.0,16468.25,1.98125,target,2022,True,Monday,4.39375,-1.24375,True,1390.0,False,True,True,True,True,True,16391.75,confirmed_1H,2021-11-09 17:00:00+00:00,0.0875,False,True,True,1.0,True,16484.75,session_so_far_high,2.4125,16387.5,confirmed_1H,0.01875
189227,2022-01-03 20:46:00+00:00,2022-01-03 21:05:00+00:00,short,16471.75,16495.0,23.25,16425.25,-1.032258064516129,stop,2022,False,Monday,0.3978494623655914,-1.10752688172043,True,19.0,False,False,False,False,False,False,16468.75,confirmed_1H,2021-12-30 09:00:00+00:00,0.12903225806451613,False,True,True,1.0,True,16292.0,session_so_far_low,7.731182795698925,16484.75,htf_pocket,0.5591397849462365
189266,2022-01-03 21:25:00+00:00,2022-01-03 21:50:00+00:00,short,16503.0,16509.0,6.0,16491.0,1.875,target,2022,False,Monday,2.125,-1.1666666666666667,True,36.0,False,True,True,True,True,False,16498.25,confirmed_1H,2021-12-29 05:00:00+00:00,0.7916666666666666,False,True,True,9.0,True,16292.0,session_so_far_low,35.166666666666664,16508.0,confirmed_1H,0.8333333333333334
189358,2022-01-03 23:57:00+00:00,2022-01-04 00:59:00+00:00,short,16482.5,16494.75,12.25,16458.0,-1.0612244897959184,stop,2022,False,Monday,0.4489795918367347,-1.183673469387755,True,62.0,False,False,False,False,False,False,16468.75,confirmed_1H,2021-12-30 09:00:00+00:00,1.1224489795918366,False,False,True,876.0,True,,none,,16484.75,htf_pocket,0.1836734693877551
189422,2022-01-04 01:01:00+00:00,2022-01-04 02:55:00+00:00,short,16490.0,16498.0,8.0,16474.0,-1.09375,stop,2022,False,Monday,0.71875,-1.0625,True,114.0,False,True,False,False,False,False,16468.75,confirmed_1H,2021-12-30 09:00:00+00:00,2.65625,False,False,False,812.0,False,16477.0,session_so_far_low,1.625,16492.5,confirmed_1H,0.3125
189857,2022-01-04 08:18:00+00:00,2022-01-04 10:04:00+00:00,short,16506.5,16525.75,19.25,16468.0,-1.0389610389610389,stop,2022,False,Tuesday,1.155844155844156,-1.025974025974026,True,106.0,False,True,True,False,False,False,16498.25,confirmed_1H,2021-12-29 05:00:00+00:00,0.42857142857142855,False,True,True,27.0,True,16477.0,session_so_far_low,1.5324675324675325,16508.0,PSH,0.07792207792207792
189997,2022-01-04 10:38:00+00:00,2022-01-04 11:02:00+00:00,short,16541.25,16550.25,9.0,16523.25,-1.0833333333333333,stop,2022,False,Tuesday,0.3611111111111111,-1.5833333333333333,True,24.0,False,False,False,False,False,False,16533.5,confirmed_1H,2021-11-19 21:00:00+00:00,0.8611111111111112,False,False,True,97.0,True,16477.0,session_so_far_low,7.138888888888889,16542.0,htf_pocket,0.08333333333333333
190055,2022-01-04 11:36:00+00:00,2022-01-04 12:25:00+00:00,short,16541.75,16553.0,11.25,16519.25,1.9333333333333333,target,2022,False,Tuesday,83.84444444444445,-0.7111111111111111,False,,True,True,True,True,True,True,16533.5,confirmed_1H,2021-11-19 21:00:00+00:00,0.7333333333333333,False,True,True,39.0,True,16477.0,session_so_far_low,5.7555555555555555,16542.0,htf_pocket,0.022222222222222223
190104,2022-01-04 12:25:00+00:00,2022-01-04 14:34:00+00:00,short,16515.5,16537.75,22.25,16471.0,1.9662921348314606,target,2022,False,Tuesday,41.21348314606742,-0.7640449438202247,False,,True,True,True,True,True,True,16508.0,confirmed_1H,2021-11-19 13:00:00+00:00,0.33707865168539325,False,True,True,1.0,True,16477.0,session_so_far_low,1.7303370786516854,16524.5,confirmed_1H,0.4044943820224719
190360,2022-01-04 16:41:00+00:00,2022-01-04 17:05:00+00:00,long,16215.75,16186.75,29.0,16273.75,-1.0258620689655173,stop,2022,True,Tuesday,1.206896551724138,-1.0172413793103448,True,24.0,False,True,True,False,False,False,16216.0,confirmed_1H,2021-11-04 11:00:00+00:00,0.008620689655172414,False,True,True,1.0,True,16564.0,session_so_far_high,12.008620689655173,16209.25,confirmed_1H,0.22413793103448276
191142,2022-01-05 06:43:00+00:00,2022-01-05 07:06:00+00:00,long,16193.5,16182.5,11.0,16215.5,1.9318181818181819,target,2022,False,Wednesday,5.9772727272727275,-1.4090909090909092,True,468.0,False,True,True,True,True,True,16195.0,confirmed_1H,2021-12-23 02:00:00+00:00,0.13636363636363635,False,True,True,1.0,True,16269.0,session_so_far_high,6.863636363636363,16192.75,confirmed_1H,0.06818181818181818
191165,2022-01-05 07:06:00+00:00,2022-01-05 07:40:00+00:00,long,16215.0,16200.75,14.25,16243.5,-1.0526315789473684,stop,2022,False,Wednesday,0.47368421052631576,-1.368421052631579,True,34.0,False,False,False,False,False,False,16216.0,confirmed_1H,2021-11-04 11:00:00+00:00,0.07017543859649122,False,True,True,1.0,True,16269.0,session_so_far_high,3.789473684210526,16209.25,confirmed_1H,0.40350877192982454
191210,2022-01-05 07:51:00+00:00,2022-01-05 12:50:00+00:00,long,16226.0,16195.25,30.75,16287.5,-1.024390243902439,stop,2022,False,Wednesday,1.08130081300813,-1.008130081300813,True,299.0,False,True,True,False,False,False,16235.5,confirmed_1H,2021-11-15 09:00:00+00:00,0.3089430894308943,False,True,True,76.0,True,16269.0,session_so_far_high,1.3983739837398375,16222.5,confirmed_1H,0.11382113821138211
191700,2022-01-05 16:01:00+00:00,2022-01-05 16:45:00+00:00,long,16183.75,16131.75,52.0,16287.75,-1.0144230769230769,stop,2022,True,Wednesday,0.07211538461538461,-1.1490384615384615,True,44.0,False,False,False,False,False,False,16187.0,confirmed_1H,2021-11-04 02:00:00+00:00,0.0625,False,True,True,1.0,True,16269.0,session_so_far_high,1.6394230769230769,16178.25,confirmed_1H,0.10576923076923077
192545,2022-01-06 07:06:00+00:00,2022-01-06 07:40:00+00:00,long,15711.0,15676.5,34.5,15780.0,1.9782608695652173,target,2022,False,Thursday,2.072463768115942,-1.0724637681159421,True,321.0,False,True,True,True,True,False,15717.5,confirmed_1H,2021-10-27 20:00:00+00:00,0.18840579710144928,False,True,True,3.0,True,15813.0,session_so_far_high,2.9565217391304346,15710.25,htf_pocket,0.021739130434782608
192579,2022-01-06 07:40:00+00:00,2022-01-06 08:14:00+00:00,long,15778.5,15732.5,46.0,15870.5,-1.016304347826087,stop,2022,False,Thursday,0.08695652173913043,-1.125,True,34.0,False,False,False,False,False,False,15809.0,confirmed_1H,2021-12-06 12:00:00+00:00,0.6630434782608695,False,False,True,416.0,True,15813.0,session_so_far_high,0.75,15768.5,confirmed_1H,0.21739130434782608
193045,2022-01-06 15:26:00+00:00,2022-01-07 13:39:00+00:00,long,15769.0,15666.25,102.75,15974.5,-1.0072992700729928,stop,2022,True,Thursday,1.2335766423357664,-1.1800486618004866,True,1273.0,False,True,True,False,False,False,15773.5,confirmed_1H,2021-12-06 08:00:00+00:00,0.043795620437956206,False,True,True,1.0,True,15850.5,session_so_far_high,0.7931873479318735,15768.5,confirmed_1H,0.004866180048661801
194350,2022-01-07 14:11:00+00:00,2022-01-07 14:30:00+00:00,long,15713.5,15691.25,22.25,15758.0,1.9662921348314606,target,2022,False,Friday,2.898876404494382,-1.1910112359550562,True,25.0,False,True,True,True,True,False,15717.5,confirmed_1H,2021-10-27 20:00:00+00:00,0.1797752808988764,False,True,True,3.0,True,15852.75,session_so_far_high,6.258426966292135,15710.25,confirmed_1H,0.14606741573033707
194493,2022-01-07 16:34:00+00:00,2022-01-07 19:22:00+00:00,long,15612.0,15569.0,43.0,15698.0,-1.0174418604651163,stop,2022,True,Friday,1.4186046511627908,-1.0116279069767442,True,168.0,False,True,True,False,False,False,15612.25,confirmed_1H,2021-10-26 11:00:00+00:00,0.005813953488372093,False,True,True,1.0,True,15852.75,session_so_far_high,5.598837209302325,15607.0,confirmed_1H,0.11627906976744186
194669,2022-01-07 19:30:00+00:00,2022-01-07 19:48:00+00:00,long,15580.0,15554.75,25.25,15630.5,1.9702970297029703,target,2022,False,Friday,3.5742574257425743,-1.188118811881188,True,156.0,False,True,True,True,True,True,15583.5,confirmed_1H,2021-10-26 04:00:00+00:00,0.13861386138613863,False,True,True,2.0,True,15852.75,session_so_far_high,10.801980198019802,15578.5,confirmed_1H,0.0594059405940594
196700,2022-01-11 07:21:00+00:00,2022-01-11 08:34:00+00:00,long,15620.75,15589.75,31.0,15682.75,-1.0241935483870968,stop,2022,False,Tuesday,0.782258064516129,-1.0887096774193548,True,73.0,False,True,False,False,False,False,15625.75,confirmed_1H,2021-09-08 21:00:00+00:00,0.16129032258064516,False,True,True,6.0,True,15642.75,session_so_far_high,0.7096774193548387,15620.25,confirmed_1H,0.016129032258064516
196773,2022-01-11 08:34:00+00:00,2022-01-11 09:15:00+00:00,short,15589.0,15634.0,45.0,15499.0,-1.0166666666666666,stop,2022,False,Tuesday,0.1111111111111111,-1.2222222222222223,True,41.0,False,False,False,False,False,False,15588.25,confirmed_1H,2021-12-20 05:00:00+00:00,0.016666666666666666,False,True,True,1.0,True,15564.75,session_so_far_low,0.5388888888888889,15592.75,confirmed_1H,0.08333333333333333
196880,2022-01-11 10:21:00+00:00,2022-01-11 10:49:00+00:00,short,15709.0,15721.5,12.5,15684.0,-1.06,stop,2022,False,Tuesday,0.76,-1.42,True,28.0,False,True,False,False,False,False,15686.75,confirmed_1H,2021-09-06 16:00:00+00:00,1.78,False,False,True,42.0,True,15564.75,session_so_far_low,11.54,15717.5,confirmed_1H,0.68
197080,2022-01-11 13:41:00+00:00,2022-01-11 14:16:00+00:00,short,15632.0,15669.0,37.0,15558.0,1.9797297297297298,target,2022,False,Tuesday,4.243243243243243,-1.3175675675675675,True,152.0,False,True,True,True,True,True,15625.75,confirmed_1H,2021-10-29 00:00:00+00:00,0.16891891891891891,False,True,True,2.0,True,15564.75,session_so_far_low,1.8175675675675675,15642.75,htf_pocket,0.2905405405405405
197166,2022-01-11 15:07:00+00:00,2022-01-11 15:43:00+00:00,long,15638.5,15519.5,119.0,15876.5,-1.0063025210084033,stop,2022,True,Tuesday,0.11974789915966387,-1.084033613445378,True,36.0,False,False,False,False,False,False,15642.75,confirmed_1H,2022-01-11 02:00:00+00:00,0.03571428571428571,False,True,True,6.0,True,15734.0,session_so_far_high,0.8025210084033614,15635.5,confirmed_1H,0.025210084033613446
197225,2022-01-11 16:06:00+00:00,2022-01-12 00:35:00+00:00,long,15633.25,15526.75,106.5,15846.25,1.9929577464788732,target,2022,True,Tuesday,3.5305164319248825,-1.0821596244131455,True,3041.0,False,True,True,True,True,True,15642.75,confirmed_1H,2022-01-11 02:00:00+00:00,0.0892018779342723,False,True,True,1.0,True,15734.0,session_so_far_high,0.9460093896713615,15625.75,confirmed_1H,0.07042253521126761
198108,2022-01-12 07:49:00+00:00,2022-01-12 07:51:00+00:00,short,15874.0,15880.0,6.0,15862.0,-1.125,stop,2022,False,Wednesday,0.125,-1.0,True,2.0,False,False,False,False,False,False,15862.0,confirmed_1H,2021-12-03 04:00:00+00:00,2.0,False,False,False,7.0,False,15806.0,session_so_far_low,11.333333333333334,15884.75,confirmed_1H,1.7916666666666667
198145,2022-01-12 08:26:00+00:00,2022-01-12 09:59:00+00:00,short,15821.0,15862.25,41.25,15738.5,-1.018181818181818,stop,2022,False,Wednesday,1.4181818181818182,-1.0303030303030303,True,93.0,False,True,True,False,False,False,15806.0,htf_pocket,2022-01-12 08:00:00+00:00,0.36363636363636365,False,True,True,1.0,True,15806.0,session_so_far_low,0.36363636363636365,15827.25,confirmed_1H,0.15151515151515152
198270,2022-01-12 10:31:00+00:00,2022-01-12 10:46:00+00:00,short,15864.75,15878.0,13.25,15838.25,-1.0566037735849056,stop,2022,False,Wednesday,1.1886792452830188,-1.150943396226415,True,15.0,False,True,True,False,False,False,15862.0,confirmed_1H,2021-12-03 04:00:00+00:00,0.20754716981132076,False,True,True,1.0,True,15762.5,session_so_far_low,7.716981132075472,15867.0,confirmed_1H,0.16981132075471697
198500,2022-01-12 14:21:00+00:00,2022-01-12 14:32:00+00:00,short,15937.5,15966.5,29.0,15879.5,-1.0258620689655173,stop,2022,False,Wednesday,0.3793103448275862,-1.25,True,11.0,False,False,False,False,False,False,15935.25,confirmed_1H,2021-11-03 17:00:00+00:00,0.07758620689655173,False,True,True,1.0,True,15762.5,session_so_far_low,6.0344827586206895,15956.5,confirmed_1H,0.6551724137931034
198580,2022-01-12 15:41:00+00:00,2022-01-13 14:31:00+00:00,short,15902.0,15963.0,61.0,15780.0,-1.0122950819672132,stop,2022,True,Wednesday,1.7172131147540983,-1.040983606557377,True,1310.0,False,True,True,True,False,False,15896.5,confirmed_1H,2021-11-10 22:00:00+00:00,0.09016393442622951,False,True,True,1.0,True,15762.5,session_so_far_low,2.2868852459016393,15909.0,confirmed_1H,0.11475409836065574
