level,side,event_type,window,entry_type,stop_type,exit_type,filter,n,tr_wk,wr,pf,expR,totR,maxDD_R,n_no_retest_skip,flag
pm_hi,upper,break_and_retest,1000_1130,next_bar_open,1.0xATR,2R,none,745,1.375,0.3544,0.6876,-0.2677,-199.473,-202.39,0,dead
pm_hi,upper,break_and_retest,1000_1130,next_bar_open,1.0xATR,2R,vwap_slope_agreement,624,1.151,0.3381,0.6373,-0.3198,-199.564,-202.481,0,dead
pm_hi,upper,break_and_retest,1000_1130,retest_limit,beyond_extreme_2tk,vwap,none,136,0.251,0.2868,0.3276,-0.5874,-79.892,-78.181,115,sub_floor
pm_hi,upper,break_and_retest,1000_1130,retest_limit,beyond_extreme_2tk,vwap,vwap_slope_agreement,86,0.159,0.3023,0.3893,-0.497,-42.739,-43.586,95,sub_floor
pm_hi,upper,break_and_retest,1000_1130,retest_limit,beyond_extreme_2tk,prior_day_mid,none,170,0.314,0.1824,0.4458,-0.7796,-132.525,-130.827,115,dead
pm_hi,upper,break_and_retest,1000_1130,retest_limit,beyond_extreme_2tk,prior_day_mid,vwap_slope_agreement,145,0.268,0.1586,0.3555,-0.9366,-135.81,-134.112,95,sub_floor
pm_hi,upper,break_and_retest,1000_1130,retest_limit,beyond_extreme_2tk,1.5R,none,630,1.162,0.4778,0.4093,-0.4869,-306.741,-308.599,115,dead
pm_hi,upper,break_and_retest,1000_1130,retest_limit,beyond_extreme_2tk,1.5R,vwap_slope_agreement,529,0.976,0.4594,0.3684,-0.5461,-288.87,-290.728,95,dead
pm_hi,upper,break_and_retest,1000_1130,retest_limit,beyond_extreme_2tk,2R,none,630,1.162,0.4698,0.4996,-0.4956,-312.241,-317.099,115,dead
pm_hi,upper,break_and_retest,1000_1130,retest_limit,beyond_extreme_2tk,2R,vwap_slope_agreement,529,0.976,0.4423,0.431,-0.5971,-315.87,-320.728,95,dead
pm_hi,upper,break_and_retest,1000_1130,retest_limit,1.0xATR,vwap,none,136,0.251,0.4412,0.482,-0.1536,-20.884,-25.929,115,sub_floor
pm_hi,upper,break_and_retest,1000_1130,retest_limit,1.0xATR,vwap,vwap_slope_agreement,86,0.159,0.407,0.3962,-0.1688,-14.521,-16.151,95,sub_floor
pm_hi,upper,break_and_retest,1000_1130,retest_limit,1.0xATR,prior_day_mid,none,170,0.314,0.3941,0.9361,-0.0425,-7.226,-27.421,115,dead
pm_hi,upper,break_and_retest,1000_1130,retest_limit,1.0xATR,prior_day_mid,vwap_slope_agreement,145,0.268,0.3655,0.8047,-0.1386,-20.099,-41.791,95,sub_floor
pm_hi,upper,break_and_retest,1000_1130,retest_limit,1.0xATR,1.5R,none,630,1.162,0.4254,0.6559,-0.2632,-165.835,-170.955,115,dead
pm_hi,upper,break_and_retest,1000_1130,retest_limit,1.0xATR,1.5R,vwap_slope_agreement,529,0.976,0.4102,0.6134,-0.3044,-161.041,-165.171,95,dead
pm_hi,upper,break_and_retest,1000_1130,retest_limit,1.0xATR,2R,none,630,1.162,0.3524,0.6817,-0.2737,-172.418,-178.548,115,dead
pm_hi,upper,break_and_retest,1000_1130,retest_limit,1.0xATR,2R,vwap_slope_agreement,529,0.976,0.3459,0.6592,-0.297,-157.124,-163.254,95,dead
pm_hi,upper,break_and_retest,full_rth,next_bar_open,beyond_extreme_2tk,vwap,none,339,0.625,0.233,0.2111,-0.8262,-280.084,-278.596,0,dead
pm_hi,upper,break_and_retest,full_rth,next_bar_open,beyond_extreme_2tk,vwap,vwap_slope_agreement,88,0.162,0.2273,0.1482,-0.8968,-78.919,-77.483,0,sub_floor
pm_hi,upper,break_and_retest,full_rth,next_bar_open,beyond_extreme_2tk,prior_day_mid,none,538,0.993,0.2398,0.4823,-0.5955,-320.402,-320.287,0,dead
pm_hi,upper,break_and_retest,full_rth,next_bar_open,beyond_extreme_2tk,prior_day_mid,vwap_slope_agreement,414,0.764,0.2198,0.4011,-0.7253,-300.257,-300.142,0,dead
pm_hi,upper,break_and_retest,full_rth,next_bar_open,beyond_extreme_2tk,1.5R,none,2262,4.173,0.3736,0.3494,-0.6476,-1464.837,-1462.119,0,dead
pm_hi,upper,break_and_retest,full_rth,next_bar_open,beyond_extreme_2tk,1.5R,vwap_slope_agreement,1648,3.041,0.3617,0.3253,-0.6903,-1137.58,-1134.862,0,dead
pm_hi,upper,break_and_retest,full_rth,next_bar_open,beyond_extreme_2tk,2R,none,2262,4.173,0.328,0.4151,-0.6314,-1428.177,-1425.459,0,dead
pm_hi,upper,break_and_retest,full_rth,next_bar_open,beyond_extreme_2tk,2R,vwap_slope_agreement,1648,3.041,0.3155,0.3831,-0.686,-1130.458,-1127.742,0,dead
pm_hi,upper,break_and_retest,full_rth,next_bar_open,1.0xATR,vwap,none,339,0.625,0.3363,0.2749,-0.4154,-140.818,-139.567,0,dead
pm_hi,upper,break_and_retest,full_rth,next_bar_open,1.0xATR,vwap,vwap_slope_agreement,88,0.162,0.3295,0.1791,-0.3561,-31.339,-30.126,0,sub_floor
pm_hi,upper,break_and_retest,full_rth,next_bar_open,1.0xATR,prior_day_mid,none,538,0.993,0.3253,0.6069,-0.3169,-170.486,-179.323,0,dead
pm_hi,upper,break_and_retest,full_rth,next_bar_open,1.0xATR,prior_day_mid,vwap_slope_agreement,414,0.764,0.3019,0.5148,-0.4199,-173.847,-178.062,0,dead
pm_hi,upper,break_and_retest,full_rth,next_bar_open,1.0xATR,1.5R,none,2262,4.173,0.4005,0.5229,-0.399,-902.472,-901.089,0,dead
pm_hi,upper,break_and_retest,full_rth,next_bar_open,1.0xATR,1.5R,vwap_slope_agreement,1648,3.041,0.3908,0.4836,-0.4468,-736.366,-734.983,0,dead
pm_hi,upper,break_and_retest,full_rth,next_bar_open,1.0xATR,2R,none,2262,4.173,0.3364,0.5587,-0.411,-929.719,-928.336,0,dead
pm_hi,upper,break_and_retest,full_rth,next_bar_open,1.0xATR,2R,vwap_slope_agreement,1648,3.041,0.3252,0.5126,-0.4705,-775.32,-773.938,0,dead
pm_hi,upper,break_and_retest,full_rth,retest_limit,beyond_extreme_2tk,vwap,none,405,0.747,0.2543,0.3106,-0.7273,-294.542,-294.138,364,dead
pm_hi,upper,break_and_retest,full_rth,retest_limit,beyond_extreme_2tk,vwap,vwap_slope_agreement,131,0.242,0.2366,0.2421,-0.7322,-95.92,-94.209,270,sub_floor
pm_hi,upper,break_and_retest,full_rth,retest_limit,beyond_extreme_2tk,prior_day_mid,none,498,0.919,0.1687,0.4147,-0.8692,-432.847,-431.07,364,dead
pm_hi,upper,break_and_retest,full_rth,retest_limit,beyond_extreme_2tk,prior_day_mid,vwap_slope_agreement,383,0.707,0.154,0.3615,-0.9861,-377.686,-375.909,270,dead
pm_hi,upper,break_and_retest,full_rth,retest_limit,beyond_extreme_2tk,1.5R,none,1927,3.555,0.4328,0.3234,-0.617,-1188.953,-1190.314,364,dead
pm_hi,upper,break_and_retest,full_rth,retest_limit,beyond_extreme_2tk,1.5R,vwap_slope_agreement,1403,2.589,0.4105,0.2893,-0.6789,-952.463,-952.146,270,dead
pm_hi,upper,break_and_retest,full_rth,retest_limit,beyond_extreme_2tk,2R,none,1927,3.555,0.4318,0.407,-0.6313,-1216.43,-1222.009,364,dead
pm_hi,upper,break_and_retest,full_rth,retest_limit,beyond_extreme_2tk,2R,vwap_slope_agreement,1403,2.589,0.4155,0.3665,-0.7038,-987.394,-991.103,270,dead
pm_hi,upper,break_and_retest,full_rth,retest_limit,1.0xATR,vwap,none,405,0.747,0.3753,0.3419,-0.3276,-132.663,-135.055,364,dead
pm_hi,upper,break_and_retest,full_rth,retest_limit,1.0xATR,vwap,vwap_slope_agreement,131,0.242,0.3435,0.2628,-0.2748,-35.998,-35.7,270,sub_floor
pm_hi,upper,break_and_retest,full_rth,retest_limit,1.0xATR,prior_day_mid,none,498,0.919,0.3353,0.6611,-0.2647,-131.82,-151.651,364,dead
pm_hi,upper,break_and_retest,full_rth,retest_limit,1.0xATR,prior_day_mid,vwap_slope_agreement,383,0.707,0.3185,0.5863,-0.3455,-132.31,-145.285,270,dead
pm_hi,upper,break_and_retest,full_rth,retest_limit,1.0xATR,1.5R,none,1927,3.555,0.3975,0.5177,-0.4084,-786.902,-786.483,364,dead
pm_hi,upper,break_and_retest,full_rth,retest_limit,1.0xATR,1.5R,vwap_slope_agreement,1403,2.589,0.3792,0.4601,-0.4811,-674.982,-674.377,270,dead
pm_hi,upper,break_and_retest,full_rth,retest_limit,1.0xATR,2R,none,1927,3.555,0.3254,0.5407,-0.4341,-836.538,-839.119,364,dead
pm_hi,upper,break_and_retest,full_rth,retest_limit,1.0xATR,2R,vwap_slope_agreement,1403,2.589,0.3143,0.4957,-0.496,-695.857,-697.751,270,dead
pm_hi,upper,first_touch_rejection,0930_1030,next_bar_open,beyond_extreme_2tk,vwap,none,573,1.057,0.3159,0.3168,-0.5368,-307.61,-309.741,0,dead
pm_hi,upper,first_touch_rejection,0930_1030,next_bar_open,beyond_extreme_2tk,vwap,vwap_slope_agreement,23,0.042,0.2609,0.2966,-0.6967,-16.025,-15.219,0,sub_floor
pm_hi,upper,first_touch_rejection,0930_1030,next_bar_open,beyond_extreme_2tk,prior_day_mid,none,753,1.389,0.2643,0.6773,-0.3256,-245.167,-252.329,0,dead
pm_hi,upper,first_touch_rejection,0930_1030,next_bar_open,beyond_extreme_2tk,prior_day_mid,vwap_slope_agreement,30,0.055,0.2,0.3641,-0.686,-20.581,-19.278,0,sub_floor
pm_hi,upper,first_touch_rejection,0930_1030,next_bar_open,beyond_extreme_2tk,1.5R,none,1064,1.963,0.407,0.5716,-0.3483,-370.561,-380.394,0,dead
pm_hi,upper,first_touch_rejection,0930_1030,next_bar_open,beyond_extreme_2tk,1.5R,vwap_slope_agreement,41,0.076,0.3415,0.393,-0.5659,-23.201,-24.053,0,sub_floor
pm_hi,upper,first_touch_rejection,0930_1030,next_bar_open,beyond_extreme_2tk,2R,none,1064,1.963,0.3346,0.5879,-0.374,-397.909,-413.354,0,dead
pm_hi,upper,first_touch_rejection,0930_1030,next_bar_open,beyond_extreme_2tk,2R,vwap_slope_agreement,41,0.076,0.3171,0.5087,-0.471,-19.311,-21.163,0,sub_floor
pm_hi,upper,first_touch_rejection,0930_1030,next_bar_open,1.0xATR,vwap,none,573,1.057,0.4415,0.4679,-0.229,-131.242,-135.078,0,dead
pm_hi,upper,first_touch_rejection,0930_1030,next_bar_open,1.0xATR,vwap,vwap_slope_agreement,23,0.042,0.4348,0.428,-0.3325,-7.647,-7.279,0,sub_floor
pm_hi,upper,first_touch_rejection,0930_1030,next_bar_open,1.0xATR,prior_day_mid,none,753,1.389,0.3267,0.8407,-0.1272,-95.772,-118.884,0,dead
pm_hi,upper,first_touch_rejection,0930_1030,next_bar_open,1.0xATR,prior_day_mid,vwap_slope_agreement,30,0.055,0.3333,0.8318,-0.1309,-3.926,-8.637,0,sub_floor
pm_hi,upper,first_touch_rejection,0930_1030,next_bar_open,1.0xATR,1.5R,none,1064,1.963,0.4135,0.7184,-0.2021,-215.036,-222.332,0,dead
pm_hi,upper,first_touch_rejection,0930_1030,next_bar_open,1.0xATR,1.5R,vwap_slope_agreement,41,0.076,0.4878,0.931,-0.0437,-1.791,-7.093,0,sub_floor
pm_hi,upper,first_touch_rejection,0930_1030,next_bar_open,1.0xATR,2R,none,1064,1.963,0.343,0.7383,-0.2105,-224.013,-233.845,0,dead
pm_hi,upper,first_touch_rejection,0930_1030,next_bar_open,1.0xATR,2R,vwap_slope_agreement,41,0.076,0.4634,1.1907,0.127,5.209,-6.093,0,sub_floor
pm_hi,upper,first_touch_rejection,0930_1030,retest_limit,beyond_extreme_2tk,vwap,none,730,1.347,0.3973,0.6708,-0.3022,-220.617,-255.229,175,dead
pm_hi,upper,first_touch_rejection,0930_1030,retest_limit,beyond_extreme_2tk,vwap,vwap_slope_agreement,22,0.041,0.3182,0.431,-0.7559,-16.63,-16.857,6,sub_floor
pm_hi,upper,first_touch_rejection,0930_1030,retest_limit,beyond_extreme_2tk,prior_day_mid,none,667,1.231,0.1814,0.6641,-0.4722,-314.98,-316.467,175,dead
pm_hi,upper,first_touch_rejection,0930_1030,retest_limit,beyond_extreme_2tk,prior_day_mid,vwap_slope_agreement,24,0.044,0.125,0.2973,-1.0409,-24.98,-23.568,6,sub_floor
pm_hi,upper,first_touch_rejection,0930_1030,retest_limit,beyond_extreme_2tk,1.5R,none,889,1.64,0.5006,0.597,-0.2957,-262.911,-269.163,175,dead
pm_hi,upper,first_touch_rejection,0930_1030,retest_limit,beyond_extreme_2tk,1.5R,vwap_slope_agreement,35,0.065,0.4,0.4075,-0.5145,-18.008,-21.223,6,sub_floor
pm_hi,upper,first_touch_rejection,0930_1030,retest_limit,beyond_extreme_2tk,2R,none,889,1.64,0.4623,0.634,-0.3216,-285.911,-292.679,175,dead
pm_hi,upper,first_touch_rejection,0930_1030,retest_limit,beyond_extreme_2tk,2R,vwap_slope_agreement,35,0.065,0.3714,0.4139,-0.6145,-21.508,-22.873,6,sub_floor
pm_hi,upper,first_touch_rejection,0930_1030,retest_limit,1.0xATR,vwap,none,730,1.347,0.574,0.7225,-0.0968,-70.629,-81.064,175,dead
pm_hi,upper,first_touch_rejection,0930_1030,retest_limit,1.0xATR,vwap,vwap_slope_agreement,22,0.041,0.5455,0.7735,-0.1228,-2.701,-6.018,6,sub_floor
pm_hi,upper,first_touch_rejection,0930_1030,retest_limit,1.0xATR,prior_day_mid,none,667,1.231,0.3073,0.7485,-0.2063,-137.62,-138.131,175,dead
pm_hi,upper,first_touch_rejection,0930_1030,retest_limit,1.0xATR,prior_day_mid,vwap_slope_agreement,24,0.044,0.2917,0.7374,-0.2315,-5.556,-7.247,6,sub_floor
pm_hi,upper,first_touch_rejection,0930_1030,retest_limit,1.0xATR,1.5R,none,889,1.64,0.3926,0.6592,-0.2536,-225.44,-229.604,175,dead
pm_hi,upper,first_touch_rejection,0930_1030,retest_limit,1.0xATR,1.5R,vwap_slope_agreement,35,0.065,0.4571,0.8423,-0.1061,-3.713,-8.803,6,sub_floor
pm_hi,upper,first_touch_rejection,0930_1030,retest_limit,1.0xATR,2R,none,889,1.64,0.3228,0.6717,-0.2722,-241.984,-245.707,175,dead
pm_hi,upper,first_touch_rejection,0930_1030,retest_limit,1.0xATR,2R,vwap_slope_agreement,35,0.065,0.4,0.9347,-0.0489,-1.713,-10.512,6,sub_floor
pm_hi,upper,first_touch_rejection,1000_1130,next_bar_open,beyond_extreme_2tk,vwap,none,370,0.683,0.3595,0.6442,-0.3168,-117.234,-124.828,0,dead
pm_hi,upper,first_touch_rejection,1000_1130,next_bar_open,beyond_extreme_2tk,vwap,vwap_slope_agreement,24,0.044,0.25,0.2752,-0.7418,-17.803,-16.753,0,sub_floor
pm_hi,upper,first_touch_rejection,1000_1130,next_bar_open,beyond_extreme_2tk,prior_day_mid,none,359,0.662,0.2841,0.7868,-0.2105,-75.582,-100.117,0,dead
pm_hi,upper,first_touch_rejection,1000_1130,next_bar_open,beyond_extreme_2tk,prior_day_mid,vwap_slope_agreement,58,0.107,0.2241,0.3761,-0.6389,-37.055,-35.752,0,sub_floor
pm_hi,upper,first_touch_rejection,1000_1130,next_bar_open,beyond_extreme_2tk,1.5R,none,509,0.939,0.4244,0.5924,-0.3208,-163.296,-168.161,0,dead
pm_hi,upper,first_touch_rejection,1000_1130,next_bar_open,beyond_extreme_2tk,1.5R,vwap_slope_agreement,78,0.144,0.3718,0.4648,-0.4539,-35.407,-35.594,0,sub_floor
pm_hi,upper,first_touch_rejection,1000_1130,next_bar_open,beyond_extreme_2tk,2R,none,509,0.939,0.3615,0.6388,-0.3146,-160.125,-166.99,0,dead
pm_hi,upper,first_touch_rejection,1000_1130,next_bar_open,beyond_extreme_2tk,2R,vwap_slope_agreement,78,0.144,0.2821,0.4391,-0.5351,-41.74,-42.382,0,sub_floor
pm_hi,upper,first_touch_rejection,1000_1130,next_bar_open,1.0xATR,vwap,none,370,0.683,0.4541,0.6292,-0.2474,-91.533,-100.852,0,dead
pm_hi,upper,first_touch_rejection,1000_1130,next_bar_open,1.0xATR,vwap,vwap_slope_agreement,24,0.044,0.4167,0.3895,-0.3738,-8.97,-8.043,0,sub_floor
pm_hi,upper,first_touch_rejection,1000_1130,next_bar_open,1.0xATR,prior_day_mid,none,359,0.662,0.312,0.8769,-0.1073,-38.527,-72.096,0,dead
pm_hi,upper,first_touch_rejection,1000_1130,next_bar_open,1.0xATR,prior_day_mid,vwap_slope_agreement,58,0.107,0.2586,0.5175,-0.448,-25.985,-31.06,0,sub_floor
pm_hi,upper,first_touch_rejection,1000_1130,next_bar_open,1.0xATR,1.5R,none,509,0.939,0.4263,0.6971,-0.2249,-114.492,-117.754,0,dead
pm_hi,upper,first_touch_rejection,1000_1130,next_bar_open,1.0xATR,1.5R,vwap_slope_agreement,78,0.144,0.4359,0.7196,-0.2012,-15.69,-21.434,0,sub_floor
pm_hi,upper,first_touch_rejection,1000_1130,next_bar_open,1.0xATR,2R,none,509,0.939,0.3752,0.7891,-0.1709,-86.992,-103.64,0,dead
pm_hi,upper,first_touch_rejection,1000_1130,next_bar_open,1.0xATR,2R,vwap_slope_agreement,78,0.144,0.3974,0.8327,-0.1306,-10.19,-19.193,0,sub_floor
pm_hi,upper,first_touch_rejection,1000_1130,retest_limit,beyond_extreme_2tk,vwap,none,338,0.624,0.2663,0.5487,-0.5835,-197.209,-222.642,79,dead
pm_hi,upper,first_touch_rejection,1000_1130,retest_limit,beyond_extreme_2tk,vwap,vwap_slope_agreement,23,0.042,0.3043,0.406,-0.8013,-18.43,-17.861,10,sub_floor
pm_hi,upper,first_touch_rejection,1000_1130,retest_limit,beyond_extreme_2tk,prior_day_mid,none,308,0.568,0.1786,0.5719,-0.5808,-178.882,-186.856,79,dead
pm_hi,upper,first_touch_rejection,1000_1130,retest_limit,beyond_extreme_2tk,prior_day_mid,vwap_slope_agreement,49,0.09,0.1429,0.4099,-0.7858,-38.506,-37.093,10,sub_floor
pm_hi,upper,first_touch_rejection,1000_1130,retest_limit,beyond_extreme_2tk,1.5R,none,430,0.793,0.4651,0.5731,-0.3122,-134.234,-143.341,79,dead
pm_hi,upper,first_touch_rejection,1000_1130,retest_limit,beyond_extreme_2tk,1.5R,vwap_slope_agreement,68,0.125,0.4412,0.4907,-0.4045,-27.504,-34.776,10,sub_floor
pm_hi,upper,first_touch_rejection,1000_1130,retest_limit,beyond_extreme_2tk,2R,none,430,0.793,0.4581,0.6492,-0.3005,-129.234,-137.437,79,dead
pm_hi,upper,first_touch_rejection,1000_1130,retest_limit,beyond_extreme_2tk,2R,vwap_slope_agreement,68,0.125,0.4118,0.578,-0.3824,-26.004,-33.183,10,sub_floor
pm_hi,upper,first_touch_rejection,1000_1130,retest_limit,1.0xATR,vwap,none,338,0.624,0.4053,0.5595,-0.3237,-109.426,-113.537,79,dead
pm_hi,upper,first_touch_rejection,1000_1130,retest_limit,1.0xATR,vwap,vwap_slope_agreement,23,0.042,0.5217,0.6962,-0.1749,-4.023,-6.018,10,sub_floor
pm_hi,upper,first_touch_rejection,1000_1130,retest_limit,1.0xATR,prior_day_mid,none,308,0.568,0.2695,0.7636,-0.2137,-65.806,-79.914,79,dead
pm_hi,upper,first_touch_rejection,1000_1130,retest_limit,1.0xATR,prior_day_mid,vwap_slope_agreement,49,0.09,0.2653,0.7287,-0.2525,-12.371,-15.82,10,sub_floor
pm_hi,upper,first_touch_rejection,1000_1130,retest_limit,1.0xATR,1.5R,none,430,0.793,0.4047,0.647,-0.2687,-115.531,-120.376,79,dead
pm_hi,upper,first_touch_rejection,1000_1130,retest_limit,1.0xATR,1.5R,vwap_slope_agreement,68,0.125,0.4706,0.8441,-0.1033,-7.022,-14.656,10,sub_floor
pm_hi,upper,first_touch_rejection,1000_1130,retest_limit,1.0xATR,2R,none,430,0.793,0.3419,0.6801,-0.2704,-116.273,-120.099,79,dead
pm_hi,upper,first_touch_rejection,1000_1130,retest_limit,1.0xATR,2R,vwap_slope_agreement,68,0.125,0.4265,0.9496,-0.0371,-2.522,-16.322,10,sub_floor
pm_hi,upper,first_touch_rejection,full_rth,next_bar_open,beyond_extreme_2tk,vwap,none,1037,1.913,0.2932,0.4256,-0.5221,-541.395,-549.664,0,dead
pm_hi,upper,first_touch_rejection,full_rth,next_bar_open,beyond_extreme_2tk,vwap,vwap_slope_agreement,25,0.046,0.28,0.3223,-0.6658,-16.645,-15.595,0,sub_floor
pm_hi,upper,first_touch_rejection,full_rth,next_bar_open,beyond_extreme_2tk,prior_day_mid,none,1191,2.197,0.2594,0.6459,-0.3678,-438.071,-456.896,0,dead
pm_hi,upper,first_touch_rejection,full_rth,next_bar_open,beyond_extreme_2tk,prior_day_mid,vwap_slope_agreement,96,0.177,0.2604,0.4481,-0.5207,-49.991,-52.679,0,sub_floor
pm_hi,upper,first_touch_rejection,full_rth,next_bar_open,beyond_extreme_2tk,1.5R,none,1664,3.07,0.4002,0.5334,-0.3882,-645.91,-661.291,0,dead
pm_hi,upper,first_touch_rejection,full_rth,next_bar_open,beyond_extreme_2tk,1.5R,vwap_slope_agreement,130,0.24,0.3923,0.5421,-0.3571,-46.427,-53.188,0,sub_floor
pm_hi,upper,first_touch_rejection,full_rth,next_bar_open,beyond_extreme_2tk,2R,none,1664,3.07,0.3317,0.5555,-0.4116,-684.841,-706.223,0,dead
pm_hi,upper,first_touch_rejection,full_rth,next_bar_open,beyond_extreme_2tk,2R,vwap_slope_agreement,130,0.24,0.3154,0.5112,-0.433,-56.286,-59.916,0,sub_floor
pm_hi,upper,first_touch_rejection,full_rth,next_bar_open,1.0xATR,vwap,none,1037,1.913,0.3896,0.5184,-0.3073,-318.705,-329.391,0,dead
pm_hi,upper,first_touch_rejection,full_rth,next_bar_open,1.0xATR,vwap,vwap_slope_agreement,25,0.046,0.44,0.4731,-0.3096,-7.741,-6.814,0,sub_floor
pm_hi,upper,first_touch_rejection,full_rth,next_bar_open,1.0xATR,prior_day_mid,none,1191,2.197,0.3023,0.7355,-0.2323,-276.641,-314.541,0,dead
pm_hi,upper,first_touch_rejection,full_rth,next_bar_open,1.0xATR,prior_day_mid,vwap_slope_agreement,96,0.177,0.2708,0.5453,-0.4332,-41.587,-53.913,0,sub_floor
pm_hi,upper,first_touch_rejection,full_rth,next_bar_open,1.0xATR,1.5R,none,1664,3.07,0.4056,0.6435,-0.2717,-452.151,-467.082,0,dead
pm_hi,upper,first_touch_rejection,full_rth,next_bar_open,1.0xATR,1.5R,vwap_slope_agreement,130,0.24,0.4692,0.7803,-0.1506,-19.572,-33.322,0,sub_floor
pm_hi,upper,first_touch_rejection,full_rth,next_bar_open,1.0xATR,2R,none,1664,3.07,0.3383,0.6708,-0.2796,-465.259,-485.342,0,dead
pm_hi,upper,first_touch_rejection,full_rth,next_bar_open,1.0xATR,2R,vwap_slope_agreement,130,0.24,0.4077,0.8109,-0.1514,-19.679,-39.085,0,sub_floor
pm_hi,upper,first_touch_rejection,full_rth,retest_limit,beyond_extreme_2tk,vwap,none,1143,2.109,0.3193,0.5287,-0.5225,-597.255,-629.053,272,dead
pm_hi,upper,first_touch_rejection,full_rth,retest_limit,beyond_extreme_2tk,vwap,vwap_slope_agreement,24,0.044,0.2917,0.3963,-0.7997,-19.192,-18.623,18,sub_floor
pm_hi,upper,first_touch_rejection,full_rth,retest_limit,beyond_extreme_2tk,prior_day_mid,none,1050,1.937,0.181,0.5919,-0.5753,-604.083,-603.521,272,dead
pm_hi,upper,first_touch_rejection,full_rth,retest_limit,beyond_extreme_2tk,prior_day_mid,vwap_slope_agreement,85,0.157,0.2,0.4971,-0.585,-49.724,-50.991,18,sub_floor
pm_hi,upper,first_touch_rejection,full_rth,retest_limit,beyond_extreme_2tk,1.5R,none,1402,2.587,0.4729,0.54,-0.3528,-494.635,-501.981,272,dead
pm_hi,upper,first_touch_rejection,full_rth,retest_limit,beyond_extreme_2tk,1.5R,vwap_slope_agreement,112,0.207,0.4375,0.5288,-0.3612,-40.452,-46.882,18,sub_floor
pm_hi,upper,first_touch_rejection,full_rth,retest_limit,beyond_extreme_2tk,2R,none,1402,2.587,0.4365,0.572,-0.394,-552.408,-561.128,272,dead
pm_hi,upper,first_touch_rejection,full_rth,retest_limit,beyond_extreme_2tk,2R,vwap_slope_agreement,112,0.207,0.4018,0.5952,-0.3612,-40.452,-48.442,18,sub_floor
pm_hi,upper,first_touch_rejection,full_rth,retest_limit,1.0xATR,vwap,none,1143,2.109,0.4716,0.5873,-0.2298,-262.669,-268.125,272,dead
pm_hi,upper,first_touch_rejection,full_rth,retest_limit,1.0xATR,vwap,vwap_slope_agreement,24,0.044,0.5,0.6778,-0.1827,-4.384,-6.378,18,sub_floor
pm_hi,upper,first_touch_rejection,full_rth,retest_limit,1.0xATR,prior_day_mid,none,1050,1.937,0.2867,0.6858,-0.278,-291.88,-292.796,272,dead
pm_hi,upper,first_touch_rejection,full_rth,retest_limit,1.0xATR,prior_day_mid,vwap_slope_agreement,85,0.157,0.2706,0.6412,-0.3339,-28.383,-30.992,18,sub_floor
pm_hi,upper,first_touch_rejection,full_rth,retest_limit,1.0xATR,1.5R,none,1402,2.587,0.3937,0.6152,-0.2966,-415.884,-422.644,272,dead
pm_hi,upper,first_touch_rejection,full_rth,retest_limit,1.0xATR,1.5R,vwap_slope_agreement,112,0.207,0.4821,0.8261,-0.1141,-12.781,-19.581,18,sub_floor
pm_hi,upper,first_touch_rejection,full_rth,retest_limit,1.0xATR,2R,none,1402,2.587,0.3217,0.6226,-0.3268,-458.209,-465.129,272,dead
pm_hi,upper,first_touch_rejection,full_rth,retest_limit,1.0xATR,2R,vwap_slope_agreement,112,0.207,0.3929,0.7729,-0.1855,-20.781,-29.042,18,sub_floor
pm_hi,upper,sweep_and_close_back_inside,0930_1030,next_bar_open,beyond_extreme_2tk,vwap,none,755,1.393,0.3748,0.3389,-0.3896,-294.159,-295.104,0,dead
pm_hi,upper,sweep_and_close_back_inside,0930_1030,next_bar_open,beyond_extreme_2tk,vwap,vwap_slope_agreement,65,0.12,0.3846,0.2469,-0.4355,-28.311,-27.095,0,sub_floor
pm_hi,upper,sweep_and_close_back_inside,0930_1030,next_bar_open,beyond_extreme_2tk,prior_day_mid,none,1107,2.042,0.271,0.6946,-0.2841,-314.517,-318.306,0,dead
pm_hi,upper,sweep_and_close_back_inside,0930_1030,next_bar_open,beyond_extreme_2tk,prior_day_mid,vwap_slope_agreement,104,0.192,0.2788,0.6222,-0.3466,-36.046,-34.744,0,sub_floor
pm_hi,upper,sweep_and_close_back_inside,0930_1030,next_bar_open,beyond_extreme_2tk,1.5R,none,1566,2.889,0.3863,0.5932,-0.3207,-502.188,-508.497,0,dead
pm_hi,upper,sweep_and_close_back_inside,0930_1030,next_bar_open,beyond_extreme_2tk,1.5R,vwap_slope_agreement,146,0.269,0.363,0.5517,-0.3645,-53.223,-52.36,0,sub_floor
pm_hi,upper,sweep_and_close_back_inside,0930_1030,next_bar_open,beyond_extreme_2tk,2R,none,1566,2.889,0.3129,0.5968,-0.3553,-556.349,-566.159,0,dead
pm_hi,upper,sweep_and_close_back_inside,0930_1030,next_bar_open,beyond_extreme_2tk,2R,vwap_slope_agreement,146,0.269,0.3014,0.5815,-0.3714,-54.223,-54.598,0,sub_floor
pm_hi,upper,sweep_and_close_back_inside,0930_1030,next_bar_open,1.0xATR,vwap,none,755,1.393,0.4517,0.3942,-0.2388,-180.315,-181.367,0,dead
pm_hi,upper,sweep_and_close_back_inside,0930_1030,next_bar_open,1.0xATR,vwap,vwap_slope_agreement,65,0.12,0.4154,0.2394,-0.3476,-22.594,-21.587,0,sub_floor
